word,Pred. Tag
احترامی,NE
نییه,NE
نازانه,NE
من,PRO
پیشنهادم,N
اینه,PRO
شرکت,NE
تسلا,NE
فرمول,NE
ماشینهای,NE
الکتریکی,N
رو,POSTP
به,PREP
رایگان,ADJ
در,PREP
اختیار,NE
جهانیان,N
قرار,VS
داده,ADJ
تا,PREP
مردم,NE
همه,ADJ
سوار,NE
ماشینهای,NE
الکتریکی,ADJ
شوند,ADJ
.,PUNC
۷۶,NE
_,N
.,PUNC
۱۲,NUM
مارو,PRO
میگه,NS
ها,N
با,PREP
افتخار,NE
مهر,NE
ماهی ام,N
امروز,ADV
تولدم بود,N
به,PREP
به,PREP
لیوان,NE
گراف,N
اسم,NE
انیمیشن,N
چیه,ADV
؟,PUNC
۴,NUM
۶۴,NUM
ده,NUM
حقی,N
چه,DET
ربطی,N
داره,ADJ
به,PREP
پیروزی,N
آخه,ADJ
شل,NE
مغز,N
پاییزت,N
خوش,ADJ
جهانبخش,NE
نامردای,NE
ایرانی,ADJ
هنوز,ADV
مثل,PREP
عصر,NE
حجر,N
فکر,VS
میکنن,ADJ
بر,PREP
اشون,NE
مهم,ADJE
پیس,NE
محمودعرب,N
میگه,ADJ
من,PRO
با,PREP
کارت,NE
ملی,ADJ
میام,NE
خاله,N
هستم,N
ازتمام,NE
شهرهادختردارم,N
۹۳۰۰۹۹۸۱۷۵,NE
خاله,N
هستم,V
ازتمام,N
شهرهادختردارم,NE
۹۳۰۰۹۹۸۱۷۵,N
لطفا,ADV
فالو,N
کنین,V
اسم,NE
فیلم,N
چیه,ADV
نگا,NE
کنیم,ADJE
خدایی,N
خیلی,ADV
رو,POSTP
:,PUNC
ودارید,N
پس,CONJ
پسیای,NE
لنگی,NE
تیم,NE
سوم,ADJE
تهران,N
تیم,NE
بی افتخار,N
شیر,N
که,CONJ
پیر,VS
میشه,V
.,PUNC
روباه,N
باهاش,PREP
بازی,NE
میکنه,ADJ
من,PRO
گلم,N
جانم,NS
درخدمتتون,N
اخ,PREP
اها,N
به,PREP
فاک,N
رفتید,ADJ
ممنونم,V
#,H1
نسیم,H2
انسانیت,N
مهربانی,N
رو,POSTP
پخش,NE
میکنین,N
چرا,ADV
زر,NE
الکی,ADJ
میزنن,N
آخه,ADJ
،,PUNC
رئیس,NE
قوه قضاییه,NE
رژیم,NE
دیکتاتوری,NE
آخوندی,NE
ایران,N
توسط,PREP
رهبر,NE
تروریست های,N
سپاهی,N
انتخاب,VS
میشه,V
عمرا,NS
بتونن,ADJ
رسیدگی,NE
کنن,ADJ
چون,CONJ
فرداش,NE
همشون,PRO
اخراج,NE
میشن,ADJ
یا,CONJ
زندانی,ADJ
میشن,ADJ
.,PUNC
یه,DET
نوع,NE
بازیه,NE
ملت,N
هم,CONJ
فهمیدن,NE
دوباره,ADJ
سر,NS
کله,NE
این,DET
کریستین,N
امانپور,N
پیداش,VS
شد,VS
اینقدر,ADJ
که,CONJ
ما,PRO
ایرانیان,NE
ساده,ADJE
دل,N
به,PREP
این,DET
خانم,N
افتخار,NE
می کنیم,ADJ
این,ADJ
خانم,N
به,PREP
پدر,NE
ایرانی,ADJ
خودش,PRO
هم,ADV
افتخار,NE
نمیکرد,N
بله,ADV
من,PRO
هستم,V
عشقی تهی,NS
مرگ,N
بر,PREP
دشمنان,NE
افغانستان,N
مرگ,N
بر,PREP
تمامیه,NE
دشمنان,NE
افغانستان,N
.,PUNC
یه,DET
کوچولو,ADJ
دیره,ADJ
الان,ADV
دیگه,ADV
ارز ها,N
را,POSTP
بردند,NE
خوردند,NE
ما,PRO
هم,ADV
جک ها,N
را,POSTP
ساختیم,NE
__,ADJ
۶۰,NUM
لامصب,N
هر,ADJ
حرکتی,N
که,CONJ
بکنی,NE
اسلام,ADJ
به,PREP
خطر,NE
میندازه,ADJ
باز,ADJ
شانس,NE
آوردیم,ADJS
نفس,NS
کشیدن,N
براش,PREP
خطرناک,ADJ
نیست,ADJ
که,CONJ
قطعا,ADV
به,PREP
اونجا,PRO
هم,ADV
خواهیم,VS
رسید,V
من,PRO
کلاهشو,NE
اوف,N
قربون,N
اون,ADJ
صورت,N
خوشگل,ADJ
بشم,NE
من,PRO
سومی,N
وآخری,NE
چجوری,NE
عشقم,N
رسیدم,NE
من,PRO
اصلا,ADV
دعاوطلسم,NE
اعتقادنداشتم,N
ولی,CONJ
اصرار,NE
یکی,DET
ازدوستام,NE
ازدعانتیجه,NE
گرفته بود,ADJ
به,PREP
دعانویسی,N
که,CONJ
میشناخت,N
مراجعه,N
باهاش,PREP
درتماس,N
 بودم,ADJ
،,PUNC
بادعاهایی,N
برام,PREP
پست,VS
کرد,V
تونستم,ADJE
کسی,PRO
۵,NUM
سال,N
عاشقش بودم,NE
اونم,PRO
عاشقم بود,NE
خونواده,NE
هامون,ADJ
باهم,N
در,PREP
ستیز,NE
جنگ,NS
 بودن,N
،,PUNC
برسمدعای,NE
رزق,NE
روزی,N
هم,ADV
برام,PREP
نوشت,N
کارو,N
بارمم,NS
گرفت,NE
باورم,ADJS
نمیشد,ADJ
وقتی,ADV
دستورات,NE
دعارو,N
انجام,NS
دادم,N
،,PUNC
بعدازمدت,NE
کوتاهی,ADJ
دعااثرکرد,N
وآنچه,N
میخواستم,NE
روبدست,ADJ
اوردمحالاتصمیم,NE
گرفتم,NE
همه,ADJ
اطلاع رسانی,NE
کنم,ADJ
بهش,PREP
مراجعه,VS
کنید,V
هرمشکلی,ADJ
دارید,ADJ
مطمئنم,ADJ
حل,VS
میشه,V
بادعای,NE
ایشون,PRO
خدایی,NE
من,PRO
ازش,PREP
نتیجه,NE
گرفتم,N
فقط,ADV
کافیه,ADJ
تلفنی,ADJ
بهش,PREP
مشکلتون,N
رو,POSTP
بگید,NE
سرکتاب,NE
بازمیکنه,ADJ
میگه,ADJ
علت,NE
مشکلاتتون,N
چیه,ADV
دعامینویسه,NE
هرجایی,N
از,PREP
ایران,N
براتون,PREP
پست,N
میکنه,V
تلفن,NE
۹۹۰۹۷۸۹۹۱۴,N
(,PUNC
واتساپ,N
۲۴,NUM
ساعته,ADJ
پاسخگو,N
هستن,ADJ
),PUNC
کلمه,NE
کلمه,NE
دیالوگاش,NE
تیکس,ADJ
یعنی,ADV
واقعا,ADV
عالیه,ADV
هانا,N
هنوز,ADV
هفت,ADJ
سالش,VS
نشده,VS
!,PUNC
چه,DET
شلوار های,N
زیبایی,NE
تولدمون,N
مبارک,ADJ
رای,N
ندادیم,N
فک,NS
کن,N
تعداد,NE
رای,N
صفر بود,N
بعدش,ADV
؟,PUNC
جوون,N
لباشو,NS
س,N
.,PUNC
نفس,N
لبیک,N
.,PUNC
مگه,CONJ
سوزنم,NE
تزریق,NS
میکنن,V
؟,PUNC
!,PUNC
فک,NE
کنم,ADJ
سوزن,NE
فرو,NS
میکنن,NE
مواد,NE
داخلش,N
تزریق,N
میکنن,V
۵۰,ADJ
سال,ADJ
پیش,ADJ
این,DET
مملکت,N
صاحب,N
داشت,V
اهل,NS
رفاقت,N
دارن,VS
فالور,NS
جمع,NE
میکنن,ADJ
به,PREP
احتمال,NE
زیاد,ADJ
نه,CONJ
صد درصد,N
خوشحال,ADJ
میشیم,ADJ
پیج,NE
ماروهم,N
دنبال,VS
کنید,V
منتظریم,ADJE
ایران,N
کون,N
پاره,ADJS
میکنه,ADJ
اگه,CONJ
نمیدونستین,NE
ممبد,N
بدونین,ADJ
مساء,NE
الخیر,ADJ
چقدر,ADV
شبیهن,NE
ایرانی,ADJ
وخشی,VS
بزنید,V
خار,N
این,DET
بسیجیای,NE
کونی,ADJ
رو,POSTP
بگایید,N
.,PUNC
اونجا,PRO
گله ای,NE
حمله,N
میکنن,ADJ
.,PUNC
شناسایی,VS
کنید,V
دونه,ADJ
دونه,ADJS
کونشون,ADJ
بزارید,V
جونم,N
عشقم,N
خودم,PRO
من,PRO
هستم,N
جواب,NE
بده,ADJ
۳۸۵۶,ADJ
ادم,NE
اینها,PRO
رو,POSTP
که,CONJ
میبینه,NE
دلش,NE
میخواد,ADJ
مثل,PREP
اینها,PRO
کافر,N
ولی,CONJ
انسان,N
باشه,VS
.,PUNC
من,PRO
هر,DET
هفته,NE
میرم,ADJ
برای,PREP
همسرم,N
بخش,NE
شیمی,NE
درمانی,ADJ
.,PUNC
میبینم,ADJ
که,CONJ
چقدر,ADV
یک,DET
مریض,N
رو,POSTP
اذیت,VS
میکنن,ADJ
با,PREP
قوانین,NE
کم بود,NE
پرسنل,NE
 ای,N
مادر,N
:,PUNC
وَلَا,NE
تَحْسَبَنَ,N
الَ,NE
ذِینَ,ADJ
قُتِلُوا,N
فِی,PREP
سَبِیلِ,NE
اللَ,NE
هِ,N
اَمْوَات,N
ا,N
بَلْ,NE
اَحْیَاء,N
عِنْدَ,N
رَبِ,N
هِمْ,NS
یُرْزَقُونَ,N
(,PUNC
١٦٩,N
),PUNC
فَرِحِینَ,NE
بِمَا,N
آتَاهُمُ,NE
اللَ,NE
هُ,N
مِنْ,PREP
فَضْلِهِ,N
وَیَسْتَبْشِرُونَ,N
بِالَ,N
ذِینَ,N
لَمْ,NE
یَلْحَقُوا,NE
بِهِمْ,N
مِنْ,PREP
خَلْفِهِمْ,N
اَلَ,N
ا,N
خَوْف,N
عَلَیْهِمْ,NE
وَلَا,N
هُمْ,NS
یَحْزَنُونَ,N
(,PUNC
١٧٠,ADJ
),PUNC
سوره,NE
آل,NS
عمران,N
هرگز,ADV
کسانی,PRO
را,POSTP
که,CONJ
در,PREP
راه,NE
خدا,N
کشته,VS
شدند,ADJ
مرده,ADJ
مپندار,N
،,PUNC
بلکه,CONJ
آنان,N
زنده اند,N
در,PREP
نزد,NE
پروردگارشان,N
روزی,N
می خورند,NE
متنعم,N
هستند,ADJ
(,PUNC
١٦٩,N
),PUNC
آن ها,PRO
بخاطر,PREP
نعمتهای,NE
فراوانی,N
که,CONJ
خداوند,N
از,PREP
فضل,NE
خود,PRO
به,PREP
ایشان,PRO
بخشیده,N
است,V
،,PUNC
خوشحالند,N
بخاطر,PREP
کسانی,PRO
که,CONJ
هنوز,ADV
به,PREP
آن ها,N
ملحق,N
نشده اند,NE
مجاهدان,NE
شهیدان,ADJ
آینده,N
،,PUNC
خوشوقتند,N
نه,CONJ
ترسی,N
بر,PREP
آن هاست,N
،,PUNC
نه,CONJ
غمی,N
خواهند,VS
داشت,ADJ
(,PUNC
١٧٠,ADJ
),PUNC
بس,NS
کنید,V
این,ADJ
همه,DET
دروغ,N
حرص,NE
آز,N
را,POSTP
.,PUNC
بخاطر,PREP
همین,DET
چیزهای,N
به,PREP
ظاهر,ADJ
بدیهی,NE
ساده,ADJ
میلیونها,NS
نفر,N
را,POSTP
در,PREP
منطقه,NE
آواره,NE
بیچاره,ADJ
کرده اید,ADJ
.,PUNC
کشته اید,N
نا بود,ADJS
کرده اید,ADJ
.,PUNC
برای,PREP
نفت,NE
مفت,N
برای,PREP
حفظ,NE
قدرت,NE
هه,N
کامنتارو,NE
بی چشم,NE
روها,N
این,DET
همه,PRO
حکومت,N
بهتون,PREP
داد,NE
خوردید,ADJ
این,ADJ
حقش بود,N
طبیعیه,ADJ
استوریاتون,NE
عالین,NE
تایپ,N
با,PREP
کارمزد,NE
عالی,ADJ
برای,PREP
افراد,NE
جویای,NS
کار,NE
صد درصد,N
تضمینی,ADV
عشقی,N
از,PREP
پیج,NE
ما,PRO
دیدن,NE
فالو,N
لایک,VS
کنید,V
ممنون,ADJ
اخوندا,NE
اشتباه,NE
بزرگی,ADJE
کردن,N
با,PREP
رئیساشون,N
با,PREP
کسایی,PRO
که,CONJ
خودشون,PRO
درسشون,NS
کردن,N
در,PREP
افتادن,N
.,PUNC
خودشون,PRO
با,PREP
دست,NE
خودشون,PRO
گورشونو,NE
کندن,N
بالاخره,ADV
برای,PREP
بقای,NE
رژیم,N
هر,ADJ
زهری,N
رو,POSTP
مینوشن,N
واقعا,ADV
من,PRO
هم,CONJ
بعداز,PREP
دوره,NE
جذابیت,NE
درونی,NE
فهمیدم,ADJ
که,CONJ
چقدر,ADV
خیلی,ADV
جاها,N
قدرخودمو,NE
ندونستم,NE
خودموالکی,N
بی اززش,NS
کردم,ADJ
ولی,CONJ
همینجا,NE
قول,N
میدم,N
دیگه,ADJ
اینکارو,N
نکنم,NE
درحق,NE
خودم,PRO
فصل,NE
دلگیری,N
هست,ADJ
شکایت,NS
کن,ADJE
مادرشو,ADJ
بگا,ADJ
.,PUNC
اونم,PRO
آبجی,NE
تو,PRO
را,POSTP
بگاید,NE
آقاین,N
آرات,ADJ
کیه,ADJ
؟,PUNC
من,PRO
نمیشناسم,N
چقدر,ADV
تسلیم,NS
شدنت,N
قشنگه,ADJ
جُمزوری,NE
اسلامی,ADJ
اخر,ADJ
میدانی,NE
من,PRO
دختر,NE
مهرم,NE
پاییز,NE
فصل,NE
عاشقانه,ADJ
هاست,ADJ
این,ADJ
را,POSTP
به,PREP
عین,ADV
می توان,NE
دید,N
هوای,NE
ابری,ADJ
خش,ADJ
خش,ADJ
برگهای,NE
نارنجی,N
زیر,ADJ
پایت,NE
نم,N
نم,NS
باران,N
اصلا,ADV
هوس,NE
میکنی,ADJ
با,PREP
کسی,PRO
که,CONJ
دوستش,N
داری,NE
زیر,ADJ
چتر,NE
عشق,N
قدم,N
بزنی,N
بوی,NE
ناب,NS
باران,N
را,POSTP
استشمام,VS
کنی,NE
پاییز,NE
زیباست,ADJ
چون,CONJ
با,PREP
مهر,NE
سمتت,N
می اید,NE
بگذر,NE
تابستان,N
بگذر,N
حال,NE
من,PRO
با,PREP
تو,PRO
خوب,ADJ
نمی شود,V
پاییز,ADJ
حال,NE
مرا,PRO
خوب,ADJ
میشناسد,N
گوش,NS
کن,ADJ
صدای,NE
نفسهای,NE
پاییز,N
را,POSTP
میشنوی,N
؟,PUNC
این,DET
زیباترین,ADJ
فصل,NE
خدا,N
با,PREP
مهر,N
اغاز,N
می شود,ADJS
بزرگترین,ADJ
مشکل,NE
تیم,N
فقط,ADV
فقط,ADV
بی غیرتی,NE
بازیکنامون,NE
 بودو,NE
بس,N
نه,CONJ
مربی,NE
نه,CONJ
داور,NE
مشکل,NS
داشتن,N
فقط,ADV
لحظه,NE
گل,NS
خوردنوببینیدهمه,NE
چی,NS
دستتون,N
میاد,ADJ
.,PUNC
خاک,NE
برسرشون,N
خدالعنتشون,ADJS
کنه,V
صبحانه,N
هندونه,N
مالیزی,ADJS
نبینه,ADJ
بهتره,ADJ
شعبه,NE
دوم,ADJ
پاکستانه,N
خاک,N
توسر,NE
مدیرعاملی,N
لیاقت,NE
مدیریت,NE
استقلالونداره,NE
ترو,NS
خدا,N
برو,NS
بزار,N
حاجی,N
فتل,N
بیاد,ADJ
جونی,ADJ
بگیره,NS
تیم,NE
تروخدا,ADJE
برو,N
خدایا,N
این,ADJ
حرص,N
طمع,N
انسان,N
تمام,DET
شدنی,N
نیست,V
شماره,NE
پنج,NS
ایراد,NE
محتوایی,ADJ
داره,ADJ
.,PUNC
پیتر,NE
دینکلیج,N
برای,PREP
بازی,N
در,PREP
این,DET
سریال,N
؟,PUNC
کدام,NS
سریال,N
؟,PUNC
البته,ADV
که,CONJ
بازی,NE
تاج,NS
تخت,ADJ
.,PUNC
اما,CONJ
به,PREP
جای,NE
واژه,NE
این,ADJ
باید,ADV
نام,NE
سریال,NE
ذکر,ADJ
بشه,V
.,PUNC
ماشاله,NE
کتاب,NE
مدرسه,N
رو,POSTP
میبینم,NE
مو,N
به,PREP
بدنم,NE
سیخ,N
میشه,V
خوبه,ADJ
پرستویی,NE
امثالش,N
بجای,PREP
حرفه,NE
شون,N
چسبیدن,NE
افازات,N
تو,PREP
فضای,NE
مجازی,ADJ
.,PUNC
مال,PREP
همین,DET
فضایین,NE
مجازیها,N
فدای,NE
امام حسین,N
که,CONJ
هم,ADV
به,PREP
پابوست,NE
میاین,N
بسیار,ADV
آموزنده,ADJ
 بود,NE
الهی,ADJ
اینا,PRO
کجاش,NE
حوله های,NE
قدیمیه,ADJ
اینا,PRO
از,PREP
نو,N
هم,CONJ
نوترن,NE
حوله های,NE
قدیمی,ADJ
ما,PRO
نخ,NE
نما,NE
بی رنگ,ADJ
رکشدن,N
به,PREP
درد,NE
دستمال,NS
گردگییری,N
هم,NS
نمیخوره,N
چه,DET
برسه,N
به,PREP
خلاقیت,NE
آخی,N
عمو,NE
پورنگ,N
خیلی,ADV
دوست,NS
دارم,N
میدونم,ADJ
میزنی,ADJ
سردار,ADJ
فقط,ADV
بگو,V
ازچه,NE
نوعش,ADJ
میزنی,ADJ
که,CONJ
اینقدر,ADV
جنسش,NE
حقه,N
چی,ADV
عکسیم,VS
شد,V
کص,ADJ
دی,N
اعراب,NE
اسکندر,N
:,PUNC
),PUNC
هعی,N
وای,NE
من,PRO
ته,NE
دیگ,NE
چی,ADV
میگه,ADJ
ببین,V
اینکه,PRO
شما,PRO
سنگ,NE
بزرگتر,ADJ
بر,PREP
میداری,N
میخوای,ADJE
دست,NS
بزاری,N
روی,PREP
بالا,N
که,CONJ
این,DET
بحث,N
فراموش,VS
بشه,V
وگرنه,ADJE
خوب,ADJ
میدونید,ADJE
خبرگان,N
و,CONJ
.,PUNC
میزان,NE
شفافیتش,N
چقدر,ADV
هست,NE
سبک,ADJE
کارشون,N
چطوره,ADV
اصلاح,NE
شدنشون,N
به,PREP
این,DET
سبک,N
نمیشه,ADJ
ولی,CONJ
مجلس,NE
شورا,NE
بنیان,NS
دموکراسی کشور,N
هست,ADJ
باید,ADV
شفاف,VS
بشه,ADJ
اول,ADJ
که,CONJ
روند,NE
شفافیت,N
به,PREP
سمت,NE
بالا,N
حرکت,NE
کنه,ADJS
اینکه,CONJ
شماها,NE
مخالفید,N
تا,PREP
الان,ADV
حمایت,NE
نکردین,N
نشان,N
از,PREP
روح,NE
دیکتاتوری,NE
شما دار,ADJ
والا,ADJ
چرا,ADV
زمانی,N
که,CONJ
هاشمی بود,NE
این,ADJ
ادعا,N
نکردین,N
چرا,ADV
قبلا,ADV
نگفتید,N
.,PUNC
برای,PREP
رژیم,N
هیچ,DET
مذهب,N
فرقی,N
نداره,ADJ
،,PUNC
درهم,N
سرکوب,ADJS
میکنه,ADJE
ما,PRO
کجا,ADV
اونا,PRO
کجا,ADV
_,N
این,DET
تویی,N
،,PUNC
۹۳۰۱۶۳۵۲۸۱,N
به,PREP
نظرمن,N
مثال,ADJS
عربی,ADJ
خیلی,ADV
قشنگ,ADJ
 بود,V
__,NS
_,N
__,NS
a,N
.,PUNC
کلمه,N
به,PREP
کلمه,N
هم,CONJ
راه,NE
تو,PRO
عشق,NE
میخوانم,N
نه,CONJ
آواز,ADJ
.,PUNC
الان,ADV
از,PREP
سخنگو,NE
وزارت,NE
امورخارجه,N
تا,PREP
رهبری,N
میان,ADJS
تکذیب,NE
می کنند,V
پشت,ADJS
پرده,ADJ
دارن,ADJ
التماس,NE
آمریکا,N
رو,POSTP
می کنند,V
برای,PREP
مذاکره,N
بعد,PREP
میان,ADJS
میگن,ADJ
مذاکره,N
با,PREP
آمریکا,N
حرام,N
است,V
زهر,ADJ
است,V
از,PREP
این,ADJ
چرت,N
پرتا,N
تحویل,NE
مردم,N
میدن,N
عجب,ADJ
دلی,N
داشته,VS
من بودم,ADJ
از,PREP
استرس,NE
میمردم,N
چه,DET
ریلکسم,N
هست,ADJ
مادرخدابهتون,ADJ
تحمل,ADJ
بده,ADJ
وعزیزتون,ADJ
انشالله,ADJ
بزودی,ADV
به,PREP
آغوش,N
خانواده,NE
تون,ADJE
برگرده,N
افتخار,NE
ملایر,NE
وملایری,NE
هاکریم,NS
خان,N
.,PUNC
زیبا,ADJ
.,PUNC
دوست داشتنی,ADJ
.,PUNC
خاص,ADJ
وای,NE
۱۰,NUM
روز,NE
دیگه,ADJ
واکسن,NE
۶,NUM
ماهگی,NE
دخترمه,ADJ
.,PUNC
میشه,V
نزنم,N
؟,PUNC
بله,ADV
جایی,N
که,CONJ
میشه,ADJ
اینهمه,ADJ
دزدی,VS
کرد,V
احتمال,NE
برگشتش,NE
دیگه,ADJ
جوکه,NE
سلطان,NE
چقد,ADJ
بد,NS
هیچکدوم,N
مثل,PREP
ادم,NE
پامیشم,NE
میرم,ADJ
باشگاه,NE
حالت,N
اگه,CONJ
اعدامشون,NE
میکردن,N
بی بی,NE
میگفته,NE
اعدام,NE
اله,NE
اعدام,ADJ
بله,ADV
.,PUNC
هم,CONJ
نخبه,NE
صادر,ADJS
کردیم,ADJ
هم,CONJ
کص,NS
مغز,N
__,N
.,PUNC
.,PUNC
__,NS
دفتر,N
تو,PRO
ن بوده,N
،,PUNC
معاونت,NE
چی,N
؟,PUNC
اون,DET
دور,NE
ور,NE
یه,DET
بازرسی,NE
بفرما,N
یه,DET
ماخرشدیم,NE
اوناکه,N
نه,CONJ
پرچم,NE
کفربالامیمونه,N
ظلم,N
نه,ADV
خدامیدونه,N
اگه,CONJ
قدرت,NE
نظامی,ADJE
ایران,N
مقابله,NS
نمیکرد,N
با,PREP
مدل,NE
اجرای,NE
برجام,NS
آمریکا,N
حتی,ADV
فرانسه,NE
زنگ,N
هم,ADV
به,PREP
ایران,N
نمیزد,N
چه,DET
برسه,N
بر,PREP
شبیه,NS
کریم,NE
بنزما,N
شدی,ADJ
اینجا,PRO
من,PRO
سایز,NE
بزرگ,ADJ
میخوام,ADJ
لعنت,ADJ
بر,PREP
ظلم,NE
افرین,N
به,PREP
کریم,NE
باقری,N
سلام,INTER
خاله,N
هستم,ADJ
دختردانشجودارم,N
تواکثرشهراجهت,NS
هماهنگی,N
فقط,ADV
تماس,NE
بگیرید,N
۹۰۳۷۵۹۲۶۰۱,ADJ
خواهشن,NE
مشتری,N
هستی,ADJ
بزنگ,NE
مزاحم,ADJ
نشیدالکی,N
ولی,CONJ
هیچ,DET
چهرت,N
عوض,ADJS
نشده,ADJ
،,PUNC
کوپ,N
بچگیات,N
هستی,ADJ
آقا,N
جِواد,N
دوست,NS
من,PRO
سلام,N
خوشحال,ADJ
میشوم,N
پیج,NE
کاری,NS
بنده,N
رو,POSTP
فالووکنید,N
همچنین,ADV
صفحه,NE
مارو,PRO
به,PREP
اشتراک,N
در,PREP
استوری,NE
خودتون,PRO
قرار,VS
بدهید,ADJ
معرفی,NS
کنید,V
با,PREP
گذاشتن,NE
صفحه,N
این,DET
پیج,N
در,PREP
استوری,NE
خود,PRO
به,PREP
فروشگاه,NE
ما,PRO
محبت,VS
کنید,V
.,PUNC
،,PUNC
ممنون,INTER
از,PREP
شما,PRO
.,PUNC
_,N
.,PUNC
پیج,NE
فروشگاه,NE
اینترنتی,ADJ
ما,PRO
؛,PUNC
از,PREP
کاسبای,NE
علاء,NS
الدین,N
دزدتر,N
وجود,VS
نداره,V
تو,PREP
ایران,N
۹۱۹۳۷۵۹۷,N
آخه,ADJ
کیرتواین,NE
قیافه,N
کیریت,N
توهم,ADJ
شدی,V
آدم,N
بااین,ADJ
دماق,N
سه,NUM
متریت,NE
ازکجامیدونستی,N
پنالتی,ADJ
واسه,PREP
پرسپولیس,N
میگیرن,ADJ
.,PUNC
عالیجناب,NE
عشق,N
_,N
عین,NS
خیالشم,N
نیس,ADJ
.,PUNC
اونی,PRO
که,CONJ
نا بود,N
شد,VS
منم,PRO
تولدت,N
مبارک,INTER
من,PRO
هستم,V
برجام,NE
خوبه,ADJ
بده,ADJ
چیه,ADJ
.,PUNC
تمومش,VS
کنید,V
مردم,NE
ذله,NS
کردن,N
با,PREP
این,ADJ
شل,NS
کردن,NE
وسفت,NE
کردناتون,N
.,PUNC
همش,ADV
میبا,N
اسم,NE
ایران,N
اول,ADV
اخبار,NE
دنیا,N
باشه,VS
.,PUNC
تعدادی,PRO
