word,Pred. Tag
خورده,ADJ
.,PUNC
محدثه شهناز,N
،,PUNC
گواهی نامه,N
که,CONJ
گرفتی,NE
ماشینا,N
رو,POSTP
خودت,PRO
میبری,V
کارواش,ADJ
بابا,N
ببینه,N
لذت,VS
ببره,V
خب,CONJ
سکش,NE
حرومزاده,ADJ
تجزیه طلب,NE
گوه,N
میخوری,ADJE
فارصی,N
!,PUNC
توئیت,N
میکنی,V
بیسواد,ADJS
دوزاری,ADJS
مزدور,N
!,PUNC
گمشوبرو,NE
همونجاکه,N
ادعا,VS
میکنی,V
بایدسرزمین,ADJ
کردهای,ADJS
مستقل,ADJ
باشه,V
تاهمون,ADJS
همشهریای,ADJS
غیوروشجاع,ADJ
کرد,V
هم,CONJ
زبونت,NE
ازوسط,NE
جرت,ADJE
بدن,N
تا,CONJ
دیگه,ADV
حرفهای,V
فاشیستی,N
تفرقه,ADJS
انداز,ADJ
نزنی,ADJ
چون,CONJ
خط,NE
قرمز,ADJ
من,PRO
خیلیا,NE
تمامیت,NE
ارضی,ADJE
ایران,N
اشغالیه,N
!,PUNC
چه,DET
کنیم,N
با,PREP
ندانم,NE
کاری,N
هاشون,N
:,PUNC
بخدا,ADV
من,PRO
دو,DET
تا,CONJ
صحنه,NE
پیش پیش,ADJ
کردن,NE
مامانمو,N
وقتی,CONJ
داشت,ADV
بهم,PREP
پودر,NE
بچه,NS
میزد,N
رو,POSTP
قشنگ,NS
یادمه,N
اون,DET
پیش پیش,NE
کردنه,N
چون,CONJ
دم,V
شیشه,N
پذیرایی بود,V
شیشهه,V
دوتیکه بود,V
بالاش,N
شفاف,VS
پایینش,V
گلدار,N
مامانم,N
منو,PRO
بالاپایین,N
میکرد,ADJS
میرفتم,ADJS
پایین,ADJ
دیگه,ADV
تو,PRO
پذیرایی,N
رو,POSTP
نمیدیدم,V
من بودم,N
چی,PRO
جی,N
درست,ADJS
عدم,NE
مضاف,N
،,PUNC
اصطلاحش,N
رو,POSTP
یادم,N
رفته,ADJ
بود,INTER
،,PUNC
مرسی,INTER
که,CONJ
میگی,NUM
.,PUNC
امام,N
این,DET
جماعته,N
دیگه,ADV
راننده,NE
عزیز,ADJ
اسنپ,N
قبل,ADV
سوار,NS
کردن,NE
من,PRO
،,PUNC
چه,DET
گلی,N
کشیده,NS
ماشین,N
بوی,NE
نابی,N
میده,N
.,PUNC
چه,DET
بزم,N
زیبایی,NE
در,PREP
هر,DET
زمینه ای,N
کل,DET
ه ی,NE
آدم,N
رو,POSTP
کیری,VS
می کنید,ADJ
وقتی,CONJ
به,PREP
همون,DET
شکل,NE
باهاتون,PREP
برخورد,N
می کنیم,N
،,PUNC
جبهه,NE
می گیرید,ADJ
.,PUNC
کاش,INTER
نکنید,INTER
این,DET
کارا,N
رو,POSTP
.,PUNC
وی,PRO
در,PREP
تنهاییش,N
برای,PREP
خودش,PRO
سالاد,N
رنده ای,N
درست,ADJS
شیائومی,NE
نسل,NE
جدید,ADJ
را,POSTP
با,PREP
پردازنده,NE
نسل,NE
دهم,ADJ
اینتل,ADJ
معرفی,VS
کرد,V
.,PUNC
#تکنولوژی,V
#اخبار,N
#فناوری,ADJE
مگه,CONJ
چی,ADV
آوردی,V
اخ,NUM
اخ,INTER
با,PREP
شیرکاکائو,N
قاطی,ADJ
کنی,V
چقدر,ADV
این,DET
سلبریتیا,N
کت,N
شلوار,N
با,PREP
کتونی,NE
پوشیدن,NE
حالا ,N
تو,PREP
مملکت,NE
ما,PRO
همه,DET
مسخره,N
میکنن,V
:,PUNC
),PUNC
نه,CONJ
سرکاره,NE
ما,PRO
.,PUNC
ذوق,NE
سلیقه,ADJ
یا,CONJ
شلختگی,N
یک,DET
سرآشپز,N
میتونه,ADJ
مسیر,NE
موفقیت,N
یا,CONJ
شکست,NE
یک,DET
رستوران,N
رو,POSTP
هموار,VS
کنه,V
گیرم,ADV
که,CONJ
تو,PREP
صاحب,NS
اختیاری,N
ای,INTER
عشق,N
اصلا,ADV
تو,PRO
خدای,NE
روزگاری ای,ADJ
عشق,N
هی,ADV
زخم,N
دوباره,ADJ
زخم,N
این,ADJ
هم,ADV
شد,VS
کار,N
؟,PUNC
سرگرمی,NE
دیگری,ADJ
نداری ای,ADJ
عشق,N
؟,PUNC
تو,PRO
گریه,VS
کن,V
چون,CONJ
درامدت,NE
نصف,N
شد,V
نه,CONJ
این,DET
مورد,N
بنظرم,PREP
کاملا,ADV
متفاوته,ADJ
.,PUNC
تولید,N
آنتی,ADJS
بیوتیک,ADJ
فرآیند,N
خیلی,ADV
خیلی,ADV
زمانبر,ADJ
پرهزینه ای,N
هست,INTER
.,PUNC
۲۵,DET
سال,N
زمان,N
حدود,NE
۱۵,DET
میلیارد,NS
دلار,N
هزینه,N
!,PUNC
یک,DET
روزی,NE
مشکل,N
با,PREP
تکنیک های,NE
نوین,NE
درمانی,ADJ
حل,N
خواهد,VS
شد,V
اما,CONJ
ترس,N
از,PREP
اون,DET
فاز,NE
گذاره,N
که,CONJ
چقدر,ADV
کشته,ADJ
بدیم,ADJ
یا,CONJ
اصلا,ADV
بتونیم,ADJ
بقا,N
بکنیم,INTER
یا,CONJ
نه,CONJ
.,PUNC
#گذار_قطعیست,N
رئیس,NE
پلیس,NE
آلبانی,ADJE
آردی,ADJE
ولیو,N
می گوید,ADJ
جلوی,PREP
انفجار,NE
بمبی,N
را,POSTP
که,CONJ
سپاه,NE
پاسداران,N
کار,N
گذاشته,ADJ
بود,ADJ
،,PUNC
گرفته,VS
است,INTER
.,PUNC
۱,NUM
نیروی,NE
قدس,ADJ
سپاه,N
۲,NUM
مامور,NE
عملیات,N
:,PUNC
پیمان,N
.,PUNC
علیرضا,N
نقاش,N
زاده,N
(,PUNC
عضو,NE
سابق,N
سازمان,NE
مجاهدین,NE
خلق,N
),PUNC
این,DET
خبر,NE
بیشتر,ADJ
بدرد,VS
برجسته,V
کردن,V
مجاهدین,V
می خوره,ADJE
به,PREP
محندث,NE
فحش,N
بدین,ADJS
اشکال,N
نداره,INTER
،,PUNC
جای,PREP
همه,DET
مردها,N
منطقم,N
درد,N
می کنه,V
من,PRO
با,PREP
کلینتون,N
هم,CONJ
به,PREP
اندازه,NS
ترامپ,NE
مخالف بودم,N
چون,CONJ
جنگ,NE
طلبه,N
،,PUNC
همونطور,N
که,CONJ
بین,PREP
احمدینژاد,NE
رفسنجانی,N
هم,CONJ
به,PREP
هیچ,DET
کدوم,DET
رای,N
ندادم,N
چون,CONJ
با,PREP
عمل کرد,NE
هر,DET
دو,DET
مخالف,N
بودم,N
.,PUNC
اما,CONJ
به,PREP
نظرم,N
رسید,N
که,CONJ
بحثتون,N
بیشتر,ADJ
از,PREP
مردود,ADV
دونستن,NE
کلینتون,ADJ
تاکید,N
بر,PREP
صِرفِ,N
در,PREP
نظر,NS
گرفتن,NE
منافع,NE
ایران,N
در,PREP
مقابل,PREP
منافع,N
سایر,PREP
کشورها,N
داره,V
.,PUNC
چند,DET
دقیقس,N
؟,PUNC
زیرنویس,NE
انگلیسی,ADJ
داره,NUM
؟,PUNC
همه,PRO
رو,POSTP
جمع,VS
کن,V
هیچ,DET
وقت,NE
نذارین,NE
کسی,PRO
براتون,PREP
تعیین,NE
تکلیف,VS
کنه,V
چطور,ADJS
توییت,ADJ
بزنین,N
اصن,ADV
طبق,PREP
قاعده,N
همین,DET
توییت,N
،,PUNC
همین,DET
توییت,N
رو,POSTP
هم,ADV
باید,ADV
تف,VS
کنین,V
توش,ADVS
چون,CONJ
تعیین,ADJS
تکلیف,NE
کرده,ADJ
حتی,CONJ
خط,NE
یکی,PRO
مونده,N
به,PREP
آخرش,N
حتی,ADV
خط,NE
آخرش,ADJ
به,PREP
راننده,NE
تاکسی,N
میگی,VS
دارم,N
تو,PREP
مپ,N
میبینم,INTER
قفله,N
از,PREP
۱۶,ADJ
آذر,N
برو,N
میگه,V
من,PRO
۲۰,DET
ساله,ADJ
که,CONJ
راننده ام,NE
گوشی,N
شما,PRO
چه,DET
میدونه,N
آخه,INTER
بعد,ADVS
باید,ADV
به,PREP
پیرسگا,NE
احترام,N
هم,CONJ
بذاریم,N
.,PUNC
خدایا,INTER
شکرت,V
اینها,PRO
زنانی,N
هستند,INTER
که,CONJ
برای,PREP
فروش,N
در,PREP
بازار,NE
لیبی,NE
ماهانه,ADJ
به,PREP
حراج,VS
گذاشته,VS
می شوند,V
اندکی,NUM
تبر,N
،,PUNC
سحر,N
نزدیک,ADJ
است,V
.,PUNC
نه,CONJ
دیگه,ADV
برید,N
با,PREP
المیرا,N
جون,N
چرا,ADV
همه,DET
امروز,ADV
میخان,ADV
گم,VS
شن,V
قشنگ,ADJ
هرروز,ADV
یه,DET
توییت,NE
کسشر,N
راجع,ADJS
به,PREP
زن,NE
اِبی,N
تو,PREP
تایم,NS
لاین,N
هست,INTER
.,PUNC
تغییر,NE
رژیم,NE
تنها,ADJ
راه,NE
حل,N
در,PREP
ایران,N
است,INTER
.,PUNC
زمان,NE
آن,ADJ
فرا,VS
رسیده,N
است,INTER
که,CONJ
دولتها,N
حق,NE
مقاومت,NE
مردم,NE
ایران,N
را,POSTP
به,PREP
رسمیت,NE
بشناسند,N
.,PUNC
۴,DET
۱۹۸۸,N
۲,NUM
.,PUNC
اندیشه یاندیشه ی,NE
ما,PRO
در,PREP
زندگی,NE
ما,PRO
صورت,PREP
خارجی,ADJ
پیدا,VS
می کند,INTER
،,PUNC
چه,DET
بد,N
چه,DET
خوب,N
!,PUNC
کافیست,N
به,PREP
اندازه,ADJS
کافی,NE
#تکرار,ADJ
بشود,ADJ
.,PUNC
به,PREP
همین,DET
جهت,N
هست,N
که,CONJ
میگویم,N
برای,PREP
تحقق,NE
خواسته هایت,N
باید,ADV
به,PREP
اندازه,PREPS
از,PREP
#نزدیک,NE
آن ها,PRO
را,POSTP
پیرو,NE
هدر,NE
قبلی,ADJ
که,CONJ
هیچ ,NE
واکنشی,NE
ازتون,N
ندیدم,V
هدرم,ADJ
رو,POSTP
تغییر,VS
دادم,V
بسیار,ADV
عالی,ADJ
زیارتتون,N
هم,CONJ
قبول,VS
بیش,ADV
از,PREP
چهل,N
هزار,N
ارتیش,NE
دولت,NE
ما,PRO
در,PREP
نبرد,N
با,PREP
طالب,N
،,PUNC
داعش,N
القاعده,N
جان,NS
شان,N
از,PREP
دست,NS
داده,VS
است,V
اگر,CONJ
هر,DET
عسکری,N
ما,PRO
یک,DET
ملا,NE
مولوی,ADJ
را,POSTP
میکشد,N
حال,NE
دیگر,N
نه,CONJ
جنگ,N
بوده,ADV
نه,CONJ
ناامنی,NE
انتحار,ADJE
وحشت,ADJ
صلح,N
دایمی,ADV
بر,PREP
قرار,VS
میشد,V
دیگر,ADJ
نیرو,ADJ
ناتو,N
هم,CONJ
در,PREP
خانه هایشان,N
در,PREP
کانون,NE
خانواده,NE
اش,ADJ
زندگی,N
میکرد,V
آره,ADV
ویکتوریا,NE
سیکرت,N
بود,INTER
.,PUNC
من,PRO
خودمو,NE
نباختم,N
.,PUNC
با,PREP
اندوه,N
گفتم,ADJ
حیف,INTER
شد,INTER
،,PUNC
خیلی,ADV
پسندیده,ADJ
بودمش,ADJ
.,PUNC
با,PREP
جمله,PREP
اول,ADV
کاملا,ADV
موافقم,ADJ
باید,ADV
بورس,N
رو,POSTP
بلد,ADJ
باشی,V
وگرنه,CONJ
محکومی,N
به,PREP
شکست,NE
استاد,NE
نیما,NE
آزادی,N
سر,PREP
کلاس,NE
تکنیکال,NE
پیشرفته,ADJ
دائم,ADJ
بهمون,PRO
تاکید,VS
میکرد,ADJ
که,CONJ
رانت,N
تو,PREP
دل,NE
چارته,N
دنبال,NE
رانت,N
نباشید,N
،,PUNC
۳,NUM
سال,NE
طول,ADJ
کشید,ADJ
تا,CONJ
به,PREP
حرفش,NE
رسیدم,N
یکی,PRO
از,PREP
بهترین,ADJ
راههای,N
مقابله,N
با,PREP
کم,NS
نشدن,NE
ارزش,NE
پول,N
همین,DET
سرمایه گذاری,N
توی,PREP
بورسه,N
بدون,PREP
شک,ADV
قهوه,N
خوش,ADJS
به,PREP
حالتون,N
اگه,CONJ
خواهراتون,NE
گاو,N
نیستن,ADJ
.,PUNC
متاسفانه,ADV
آواتارتو,N
دیدم,V
شلوار,NE
جذبت,N
مورد,ADJS
پسند,ADJ
واقع,PREP
نشد,N
:,PUNC
),PUNC
چطوری,ADV
باید,ADV
ازش,PREP
استفاده,VS
کرد,V
آهنگم,N
داره,V
؟,PUNC
میتونم,N
به,PREP
جرعت,N
بگم,ADJ
تنها,DET
کسی بودم,PRO
وقتی,ADV
تایتانیک,N
شروع,N
شد,V
همون,DET
دقایق,NE
اول,ADJ
بلند,ADJ
شدم,N
رفتم,ADJS
خوابیدم,ADJ
:,PUNC
),PUNC
زیبا,ADJ
نبود,V
؟,PUNC
خودت,PRO
گفتی,N
،,PUNC
منم,PRO
تایید,VS
کردم,V
یقویچ,N
اسوومه,ADJE
شاید,ADV
.,PUNC
مفید,ADJ
باش,ADJ
داداش,ADJ
.,PUNC
حالا,ADV
حالا ها,NE
کشور,N
به,PREP
شما,PRO
امثال,NE
شما,PRO
نیاز,VS
داره,V
شما,PRO
یه,DET
دونه ایی,N
داداش,ADJ
.,PUNC
احتمالا,ADV
باهاش,PREP
داغ,NS
میزنن,N
به,PREP
پای,NE
بقیه,PRO
زنان,NE
مجاهد,N
:,PUNC
ترانه,N
#کوروش,V
کبیر,N
۷,NUM
آبان,N
میلاد,V
کوروش,N
کبیر,N
به,PREP
به,PREP
خوش,ADV
بگذره,N
!,PUNC
خوبه,ADJ
هوا,N
اونجا,PRO
چه,DET
خوشگل,ADV
شده,V
داداش,V
میشکنه,NE
خوب,ADJ
۶,NUM
میلیون,N
پول,N
ال,NS
سی دیشه,N
ای,INTER
بابا,N
انجمن,NE
متخصصان,NE
کودکان,NE
کانادا,N
تو,PRO
آخرین,DET
شماره ی,NE
مجله ش,ADJE
استیتمنت,ADJS
جدیدش,N
در,PREP
مورد,NE
اسکرین تایم,N
تو,PRO
بچه ها,NS
نوجوون ها,N
رو,POSTP
منتشر,VS
کرده,ADJ
.,PUNC
خیلی,ADV
دوس,ADJ
دارم,N
بذارم,ADJ
اینجا,PRO
برا,PREP
پدر,NS
مادرا,N
اما,CONJ
نمی دونم,N
ازنظر,ADJS
کپی رایت,ADJS
ایرادی,ADJS
می گیرن,N
بهم,ADVS
یا,CONJ
نه,ADV
.,PUNC
آیا,ADV
مقالات,N
مجلات,NE
علمی,ADJ
رو,POSTP
میشه,VS
همینجوری,ADV
منتشر,VS
کرد,V
؟,PUNC
جذابی,ADJ
مثل,PREP
دونه های,NE
نمک,N
روی,PREP
بیسکویت,N
ترد,ADJE
حسینا,NE
خوبن,N
:,PUNC
),PUNC
می ترسم,ADV
پشت,NE
اونا,PRO
هم,CONJ
سفته,NE
بازی,N
برای,PREP
روز,NE
واقعه,N
(,PUNC
سقوط,NE
آزاد,ADJE
روحانی,N
),PUNC
باشه,VS
بهتر,ADJ
نیست,ADJ
تا,CONJ
روز,NE
واقعه,ADJ
صبر,VS
کرد,V
؟,PUNC
تمام,DET
درامد,NE
ماهمو,N
فردا,N
باید,VS
بدم,V
پول,NE
نخ,NE
کارگاه,NE
پارچه,N
.,PUNC
سگ,NE
برینه,N
تو,PREP
این,DET
زندگی,N
.,PUNC
هدیه,NE
نجف,N
الاشرف,ADJE
کیونگسو,N
__,V
ولی,CONJ
ممنون,INTER
که,CONJ
اطلاع,NE
دادید,V
همه,DET
رسیدن,NE
توییته,N
رو,POSTP
ببینن,NE
من,PRO
ندیدم,V
دلم,N
میخاد,N
ببینم,INTER
چیکار,ADV
کنم,V
؟,PUNC
__,INTER
کاش,INTER
سینا,N
هم,CONJ
بهم,PREP
زنگ,VS
میزد,V
کشف,NE
۳۹,NUM
جسد,N
در,PREP
یک,DET
کامیون,N
آیا,ADV
سریال,N
ستایش,ADJ
ادامه,VS
می یابد,V
؟,PUNC
بریم,V
تنبیه,NE
دانش آموز,NE
دیگری,ADJ
در,PREP
یزد,NE
این بار,N
با,PREP
سیم,NS
شارژر,N
!,PUNC
خب,CONJ
باشه,VS
بهش,PREP
میگم,V
نیاد,V
لعنت,INTER
به,PREP
هرچی,ADV
تحصیلاته,V
مرغی,N
که,CONJ
کامل,NS
پخت,N
پز,ADV
نشه,N
رو,POSTP
باید,V
رید,N
توش,PRO
عزیزانم,N
.,PUNC
ما,PRO
به,PREP
این,DET
قشر,N
از,PREP
پسران,N
چیز,N
دیگه ای,ADV
میگیم,N
البته,ADV
نظر,NE
شما,PRO
هم,ADV
محترمه,V
نه,CONJ
،,PUNC
اینا,PRO
تو,PREP
این,DET
فصل,NE
تشدیدش,ADJ
می کنه,ADJ
.,PUNC
مال,NE
من,PRO
البته,ADV
تو,PREP
بهار,N
شدت,NE
پیدا,ADJ
می کنه,ADJ
.,PUNC
بعضیا,N
تو,PREP
پاییز,NE
حالشون,N
بدتر,N
میشه,INTER
.,PUNC
وگرنه,CONJ
که,CONJ
ریشه ای تره,N
هم,CONJ
شیمی,NE
بدنه,N
هم,CONJ
مشکلات,NE
عمیق,NE
روحی,ADJ
رفتاری,ADJ
.,PUNC
از,PREP
این,DET
لحاظ,N
که,CONJ
گفتی,ADV
زود,ADV
به,ADVS
زود,ADV
شده,ADJ
گفتم,INTER
.,PUNC
وگرنه,CONJ
دیوث,ADJ
کلن,N
هست,N
:,PUNC
),PUNC
در,PREP
همه,DET
اقصی,N
نقاط,NE
ایران,N
.,PUNC
ارایشگاهی,N
که,CONJ
میام,N
مال,PREP
دوتا,DET
خواهره,N
که,CONJ
خودشون,PRO
همه,DET
کارارو,N
میکنن,INTER
.,PUNC
یه,DET
نفر,N
سومی هم,N
هست,V
 که,N
حالت,NE
وردست,ADJ
داره,ADJ
.,PUNC
امروز,ADV
متوجه,N
شدم,N
تو,PREP
این سه,NE
سالی ,N
که,CONJ
میام,N
اینجا,ADV
این,DET
بنده,N
خدا,N
همیشه بند,NE
مینداخته,N
یکی,PRO
از,PREP
خواهرا,N
ابرو,NS
برمیداشته,N
واقعا,ADV
نمیدونم,N
بعد,PREP
سه,DET
سال,N
چرا,ADV
هنوز,ADV
ارتقا,VS
شغلی,VS
نگرفته,V
متشکرم,ADV
از,PREP
توجه,PREP
همدردی,N
شما,PRO
اگه,CONJ
تهرانی,NE
برو,N
زیرو,NE
وان,N
(,PUNC
۱,NUM
),PUNC
تو,PREP
مرکز,NE
خرید,N
روبروی,ADJS
پارک ملت,ADJE
انقدر,ADV
ناشکری,N
کردم,V
اینور,ADJE
صورتمم,ADJS
جوش,ADJ
زد,N
:,PUNC
),PUNC
نه,CONJ
یکی,PRO
،,PUNC
چند,ADJ
تا,CONJ
.,PUNC
ناشکر,N
نباشید,N
به,PREP
یکی,PRO
هم,ADV
راضی,ADJ
باشید,V
.,PUNC
خوش,ADV
بگذره,V
حتما,ADV
خوشگلید,V
البته,ADV
مرور,N
نویسنده ی,NE
محترم,ADJ
بر,PREP
کتاب,NE
ارزشمند,ADJE
آقای,NE
قلی پور,N
چندان,ADV
هم,CONJ
انتقادی,N
نبود,ADJ
،,PUNC
مگر,CONJ
انتقادات,NE
جزئی,ADJS
موردی,N
بر,PREP
سرِ,NE
تفسیر,NE
برخی,DET
آثار,N
؛,PUNC
جای,NE
انتقاد,N
از,PREP
کلیت,NE
روح,NE
نظری,N
حاکم,N
بر,PREP
کار,NE
خالی,ADJ
بود,INTER
به,PREP
هر,DET
جهت,N
به ,PREP
بحث ,NE
گذاشتنِ,N
این,DET
موضوع,N
هم,CONJ
خود,PRO
اتفاقی,VS
است,V
میمون,V
آخری,NE
حکایت,N
لنگیاست,N
علت,NE
این,DET
قتل,NE
عام,N
چی,ADV
بوده,V
؟,PUNC
دیگه,ADV
مطمئن,ADV
شدم,N
که,CONJ
موتور,NE
اون,DET
راه حلیه,N
که,CONJ
دنبالش,N
بودم,N
!,PUNC
کدوم,DET
آهنگه,N
؟,PUNC
دانش آموزت,N
میشم,V
فقط,ADV
فین,N
فین,PRO
کن,V
تو,PRO
بانو,N
دیگه,ADV
حتی,ADV
حوصله,ADJ
ندارم,N
به,PREP
این,ADJ
که,CONJ
چقدر,ADV
دلم,N
تنگ,ADJ
شده,ADJ
فکر,VS
کنم,V
.,PUNC
احمدینژاد,N
هم,CONJ
خطا,NE
اشتباه,ADJS
زیاد,ADJ
داشته,N
اما,CONJ
چیزی,N
از,PREP
گناه,NE
طرف,N
مقابل,PREP
کم,NS
نمی کنه,N
.,PUNC
احمدی نژاد,N
فریبکاری,ADJ
کرد,V
اما,CONJ
طرف,NE
مقابل,ADVS
هم,ADV
دروغ,N
گفت,V
شورش,VS
کرد,V
قواعد,ADJS
بازی,N
رو,POSTP
در,PREP
زمانیکه,N
شکست,NE
خورده,ADJ
بودن,N
زیر,ADJS
پا,N
گذاشت,ADJ
.,PUNC
با,PREP
همان,DET
شرایط,NE
سابق,ADJ
در,PREP
انتخابات,NE
۴,DET
سال,N
بعد,ADVS
که,CONJ
پیروز,ADJ
شدن,NE
دیگه,ADV
زیر,ADJ
میز,N
نزدن,N
من,PRO
نه,CONJ
.,PUNC
اون,DET
یکی,PRO
توییت,VS
زد,V
چندین,ADJ
ساعته,ADJ
دارم,N
توی,PREP
ذهنم,N
تکرار,ADJS
می شه,ADJ
،,PUNC
در,PREP
حدی,N
که,CONJ
دلم,N
خواست,NS
اسمم,N
«,PUNC
دریا,N
»,PUNC
باشه,V
.,PUNC
حمیدرضا,NE
نیکوفر,N
،,PUNC
قائم,NE
مقام,NE
مدیرعامل,NE
همراه,NE
اول,ADJ
،,PUNC
خیلی,ADV
هوشمندانه,ADJ
طی,PREP
یک,DET
سخنرانی,N
داره,ADJ
خبر,N
از,PREP
ورود,NE
گسترده,NE
تر,ADJ
صنعت,NE
ارتباطات,NE
راه,NE
دور,ADJS
به,PREP
حوزه,NE
بانکداری,N
میده,ADJ
میگه,V
بانک ها,N
با,PREP
ورود,NE
 ها,N
وارد,NE
صنعت,N
شدند,N
،,PUNC
شماهم,N
به,PREP
ما,PRO
راه,VS
بدید,V
بیشتر,ADJ
ورود,VS
کنیم,V
موبایل,N
اولیم,N
هم,CONJ
تقریبا,ADV
همین,DET
شکلی,N
بود,V
این,ADJ
کلا,ADV
تِمِش,N
مذاکره,N
هست,N
از,PREP
امام حسینِ,N
وسط,PREP
میدون,NE
جنگ,NE
کربلا,N
هم,CONJ
درس,N
مذاکره,NE
می گرفت,N
!,PUNC
نمی,NS
دونم,N
چی,CONJ
میزنه,N
انقدر,ADV
شاده,N
!,PUNC
بله,ADV
مهندسی,ADJ
پزشکی,ADJ
گرایش,ADJ
بیوالکتریک,ADJE
دوستان,N
از,PREP
افتادن,NE
بیشتر,ADJ
در,PREP
دام,NE
جزم اندیشی,N
افراط,NE
تفریط,N
موثر,ADJ
واقع,PREP
شود,N
.,PUNC
در,PREP
پایان,N
در,PREP
مورد,NE
شخص,NE
خودم,PRO
صراحتا,ADV
اعلام,VS
می کنم,ADJ
که,CONJ
مخالف,NE
شدید,ADJ
موروثی,ADJS
دائمی,ADJ
بودن,NS
حکومت,N
به,PREP
هر,DET
نوع,NE
شیوه ای,N
هستم,ADJ
.,PUNC
به,PREP
امید,NE
آزادی,NE
ایران,N
نابودی,VS
رژیم,NE
